discrimination_occurred,respodent_id,interview_country,age,gender,job_situation,ethnic_group,household_income,income_imputed,religion,marital status,past_discrim_exp,extent_of_discrim,can_make_ends_meet,rent_or_own_housing,searched_for_housing,urbanization_degree,health_status,has_illness,health_impact_on_life,insurance_coverage,violence_exp_by_family,aware_of_support_org,friends_from_diff_ethnicity,friends_from_majority,neighbour_ethnicity,social_transfers,poverty_risk,citizenship_status,stopped_by_police
1,953.0,1.0,39.0,2.0,1.0,8.0,20.0,0.0,1.0,1,14.0,6.0,1,0,0,3.0,5.0,0,3.0,1,1,1,1,1,0,1,1.0,1.0,1
0,958.0,1.0,30.0,2.0,1.0,8.0,18.0,0.0,1.0,1,11.0,7.0,0,0,1,3.0,5.0,0,3.0,1,1,0,0,1,0,1,0.0,0.0,0
0,961.0,1.0,32.0,2.0,1.0,8.0,18.0,0.0,1.0,1,14.0,6.0,0,0,1,3.0,5.0,0,3.0,1,1,1,1,1,0,1,1.0,1.0,1
1,965.0,1.0,35.0,1.0,1.0,8.0,19.0,0.0,1.0,1,12.0,7.0,0,0,0,3.0,5.0,0,3.0,1,1,1,0,1,0,1,0.0,0.0,1
1,969.0,1.0,49.0,2.0,1.0,8.0,12.0,0.0,1.0,0,16.0,9.0,0,0,1,3.0,3.0,1,2.0,1,2,0,1,1,0,1,1.0,1.0,1
1,971.0,1.0,34.0,2.0,7.0,8.0,14.0,0.0,1.0,0,8.0,3.0,0,0,1,3.0,4.0,0,2.0,1,1,1,1,1,0,2,1.0,0.0,0
1,976.0,1.0,36.0,1.0,1.0,8.0,19.0,0.0,1.0,1,16.0,6.0,0,0,1,3.0,5.0,0,3.0,1,1,1,1,1,0,2,1.0,1.0,1
1,980.0,1.0,48.0,2.0,1.0,8.0,20.0,0.0,1.0,1,14.0,6.0,1,0,0,3.0,4.0,0,3.0,1,1,1,1,1,0,1,1.0,1.0,1
1,985.0,1.0,56.0,1.0,1.0,8.0,20.0,0.0,1.0,1,15.0,9.0,0,0,0,3.0,4.0,0,3.0,1,1,1,1,1,0,1,1.0,1.0,1
1,990.0,1.0,33.0,2.0,1.0,8.0,19.0,0.0,1.0,1,15.0,6.0,0,0,1,3.0,5.0,0,3.0,1,1,1,1,1,0,1,1.0,1.0,0
0,994.0,1.0,39.0,2.0,1.0,8.0,20.0,0.0,1.0,1,15.0,9.0,0,0,1,3.0,4.0,0,3.0,1,1,0,1,1,0,1,1.0,1.0,0
0,999.0,1.0,48.0,2.0,1.0,8.0,20.0,1.0,1.0,1,15.0,6.0,1,0,0,3.0,4.0,0,3.0,1,1,0,1,1,0,1,1.0,1.0,1
1,1004.0,1.0,27.0,1.0,1.0,8.0,18.0,0.0,1.0,1,16.0,8.0,0,0,1,3.0,5.0,0,3.0,1,1,0,1,1,0,2,0.0,0.0,1
0,1007.0,1.0,40.0,2.0,1.0,8.0,20.0,1.0,1.0,1,16.0,9.0,1,0,1,3.0,4.0,0,3.0,1,1,1,1,1,0,1,0.0,1.0,1
1,1019.0,1.0,31.0,2.0,4.0,8.0,9.0,0.0,1.0,0,3.0,4.0,0,0,0,3.0,4.0,0,3.0,1,0,0,1,1,0,0,1.0,0.0,0
0,1020.0,1.0,24.0,1.0,4.0,8.0,8.0,0.0,1.0,0,0.0,8.0,0,0,0,3.0,5.0,0,3.0,0,1,0,1,1,0,1,1.0,0.0,1
0,1023.0,1.0,44.0,1.0,4.0,8.0,9.0,0.0,1.0,0,0.0,10.0,0,0,0,3.0,4.0,0,3.0,1,0,0,0,1,0,1,1.0,0.0,1
0,1030.0,1.0,21.0,1.0,4.0,8.0,12.0,0.0,1.0,0,0.0,5.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,1,1.0,1.0,1
0,1034.0,1.0,33.0,1.0,4.0,8.0,12.0,0.0,1.0,0,0.0,6.0,0,0,1,3.0,4.0,0,3.0,1,0,0,1,1,0,1,1.0,0.0,1
0,1043.0,1.0,25.0,1.0,4.0,8.0,6.0,0.0,1.0,0,1.0,9.0,0,0,0,3.0,4.0,0,3.0,0,0,0,1,0,0,0,1.0,0.0,1
1,1047.0,1.0,23.0,1.0,4.0,8.0,12.0,0.0,2.0,0,10.0,9.0,0,0,0,3.0,5.0,0,3.0,1,1,0,1,0,0,1,1.0,0.0,1
1,1049.0,1.0,35.0,1.0,4.0,8.0,11.0,0.0,1.0,0,7.0,9.0,0,0,0,3.0,4.0,0,3.0,1,1,0,1,1,0,2,1.0,0.0,0
0,1050.0,1.0,36.0,1.0,4.0,8.0,12.0,0.0,1.0,0,6.0,5.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,2,1.0,0.0,1
0,1053.0,1.0,38.0,1.0,4.0,8.0,11.0,0.0,1.0,1,6.0,7.0,0,0,0,3.0,4.0,0,3.0,1,0,0,1,1,0,2,1.0,0.0,1
1,1054.0,1.0,37.0,1.0,4.0,8.0,7.0,0.0,1.0,0,7.0,6.0,0,0,0,3.0,4.0,0,3.0,0,0,0,1,0,0,1,1.0,0.0,1
1,1059.0,1.0,39.0,1.0,4.0,8.0,10.0,0.0,1.0,1,9.0,8.0,0,0,1,3.0,3.0,0,3.0,0,2,0,0,0,0,1,1.0,0.0,1
1,1070.0,1.0,43.0,1.0,4.0,8.0,12.0,0.0,1.0,1,0.0,9.0,0,0,1,3.0,4.0,0,3.0,0,1,1,0,1,0,0,1.0,0.0,0
0,1074.0,1.0,44.0,1.0,10.0,8.0,12.0,0.0,1.0,0,6.0,12.0,0,0,1,3.0,1.0,0,3.0,1,2,0,1,1,0,1,1.0,0.0,1
0,1077.0,1.0,26.0,1.0,4.0,8.0,5.0,0.0,1.0,0,7.0,6.0,0,0,0,3.0,4.0,0,3.0,0,1,1,0,0,0,0,1.0,0.0,1
0,1085.0,1.0,35.0,2.0,4.0,8.0,3.0,0.0,1.0,0,0.0,5.0,0,0,0,3.0,5.0,0,3.0,0,0,0,1,1,0,1,1.0,0.0,0
0,1088.0,1.0,40.0,1.0,4.0,8.0,3.0,0.0,1.0,0,0.0,7.0,0,0,0,3.0,5.0,0,3.0,0,1,0,1,1,0,0,1.0,0.0,1
0,1095.0,1.0,33.0,1.0,4.0,8.0,12.0,0.0,1.0,0,0.0,5.0,0,0,0,3.0,5.0,0,3.0,1,1,0,0,0,0,1,1.0,0.0,1
0,1096.0,1.0,36.0,1.0,4.0,8.0,12.0,0.0,1.0,0,0.0,5.0,0,0,0,3.0,5.0,0,3.0,1,1,0,1,1,0,2,1.0,0.0,0
0,1103.0,1.0,27.0,1.0,4.0,8.0,1.0,0.0,1.0,0,0.0,6.0,0,0,0,3.0,5.0,0,3.0,1,0,0,0,0,0,0,1.0,0.0,0
0,1106.0,1.0,35.0,1.0,4.0,8.0,8.0,0.0,1.0,0,0.0,6.0,0,0,0,3.0,4.0,0,3.0,1,1,0,0,1,0,1,1.0,0.0,1
1,1110.0,1.0,38.0,1.0,5.0,8.0,3.0,0.0,1.0,0,0.0,8.0,0,0,0,3.0,4.0,0,3.0,1,1,0,1,1,0,0,1.0,0.0,1
1,1119.0,1.0,35.0,1.0,4.0,8.0,5.0,0.0,1.0,0,0.0,12.0,0,0,0,3.0,5.0,0,3.0,0,1,1,0,0,0,1,1.0,0.0,1
1,1122.0,1.0,27.0,1.0,4.0,8.0,15.0,0.0,1.0,0,0.0,7.0,1,0,1,3.0,4.0,1,2.0,1,1,1,1,1,0,1,0.0,1.0,1
1,1125.0,1.0,26.0,1.0,1.0,8.0,12.0,0.0,2.0,0,0.0,8.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,0,1.0,0.0,1
1,1129.0,1.0,23.0,1.0,1.0,8.0,16.0,0.0,2.0,0,0.0,7.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0
0,1135.0,1.0,28.0,2.0,4.0,8.0,11.0,0.0,1.0,0,0.0,9.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,1,1.0,0.0,0
0,1138.0,1.0,41.0,1.0,1.0,8.0,15.0,0.0,1.0,0,0.0,2.0,0,0,1,3.0,3.0,0,3.0,1,0,0,0,1,0,1,1.0,0.0,1
0,1141.0,1.0,48.0,1.0,1.0,8.0,13.0,0.0,1.0,0,0.0,8.0,0,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,1,1.0,1.0,1
0,1152.0,1.0,30.0,2.0,10.0,8.0,1.0,0.0,1.0,0,5.0,7.0,0,0,0,3.0,4.0,0,3.0,0,2,0,1,1,1,0,1.0,0.0,0
0,1153.0,1.0,42.0,1.0,10.0,8.0,13.0,0.0,1.0,1,14.0,9.0,0,0,1,3.0,1.0,1,1.0,1,2,0,1,1,1,1,1.0,0.0,0
0,1165.0,1.0,29.0,2.0,10.0,8.0,1.0,0.0,1.0,0,5.0,7.0,0,0,0,3.0,4.0,0,3.0,0,2,0,1,1,0,0,1.0,0.0,0
0,1166.0,1.0,48.0,1.0,10.0,8.0,13.0,0.0,1.0,1,14.0,9.0,0,0,1,3.0,1.0,1,1.0,1,2,0,1,1,1,1,1.0,0.0,0
1,1173.0,1.0,37.0,1.0,4.0,8.0,13.0,0.0,1.0,1,0.0,7.0,0,0,0,3.0,4.0,0,3.0,1,0,1,1,1,0,2,1.0,1.0,1
0,1182.0,1.0,29.0,1.0,1.0,8.0,16.0,0.0,1.0,0,0.0,8.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,0,1.0,0.0,0
0,1189.0,1.0,38.0,1.0,1.0,8.0,12.0,0.0,1.0,0,0.0,4.0,0,0,1,3.0,5.0,0,3.0,1,1,0,0,1,0,0,1.0,0.0,1
0,1194.0,1.0,40.0,1.0,4.0,8.0,16.0,0.0,1.0,0,0.0,4.0,0,0,1,3.0,3.0,0,3.0,1,0,0,1,1,1,1,1.0,0.0,1
1,1196.0,1.0,33.0,1.0,1.0,8.0,19.0,0.0,2.0,1,0.0,8.0,1,0,1,3.0,4.0,0,3.0,1,0,1,1,1,0,0,0.0,0.0,1
1,1202.0,1.0,31.0,1.0,1.0,8.0,18.0,0.0,2.0,1,8.0,7.0,1,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,2,0.0,0.0,1
0,1230.0,1.0,41.0,1.0,1.0,8.0,13.0,0.0,1.0,0,0.0,5.0,0,0,0,3.0,4.0,0,3.0,1,0,0,0,1,1,0,1.0,0.0,1
0,2518.0,1.0,33.0,2.0,1.0,8.0,20.0,0.0,2.0,1,16.0,12.0,0,0,1,3.0,4.0,0,3.0,1,0,0,1,0,1,1,0.0,1.0,1
1,2536.0,1.0,39.0,1.0,4.0,8.0,7.0,0.0,1.0,1,7.0,9.0,0,0,1,3.0,5.0,0,3.0,1,2,1,1,1,0,1,1.0,0.0,1
1,1.0,1.0,36.0,1.0,4.0,2.0,18.0,0.0,2.0,1,12.0,6.0,0,0,1,2.0,3.0,1,2.0,1,1,1,1,0,0,3,1.0,0.0,1
0,5.0,1.0,38.0,2.0,4.0,2.0,18.0,0.0,2.0,1,14.0,8.0,0,0,1,2.0,4.0,0,3.0,1,1,1,1,1,0,3,1.0,1.0,1
1,12.0,1.0,70.0,1.0,8.0,2.0,14.0,1.0,2.0,1,14.0,7.0,0,0,0,2.0,2.0,1,2.0,1,1,1,1,1,0,2,1.0,1.0,1
0,15.0,1.0,37.0,2.0,7.0,2.0,21.0,1.0,2.0,1,13.0,8.0,1,0,0,2.0,4.0,0,3.0,1,1,0,0,0,0,1,0.0,0.0,0
0,19.0,1.0,59.0,2.0,8.0,2.0,12.0,0.0,2.0,0,0.0,3.0,0,0,0,2.0,2.0,1,2.0,1,0,0,1,1,0,1,1.0,0.0,0
1,23.0,1.0,22.0,1.0,5.0,2.0,12.0,0.0,2.0,0,8.0,12.0,0,0,0,2.0,1.0,0,3.0,1,2,1,1,1,0,1,1.0,1.0,1
1,26.0,1.0,60.0,1.0,4.0,2.0,14.0,0.0,2.0,1,0.0,3.0,0,0,1,2.0,3.0,1,1.0,1,2,1,1,1,0,1,1.0,1.0,1
0,30.0,1.0,38.0,1.0,1.0,2.0,21.0,0.0,2.0,1,0.0,9.0,1,0,0,2.0,5.0,0,3.0,1,2,1,1,1,0,1,0.0,1.0,1
0,35.0,1.0,22.0,2.0,5.0,2.0,13.0,0.0,2.0,0,6.0,9.0,0,0,1,2.0,5.0,0,3.0,1,2,1,1,1,0,2,1.0,1.0,0
1,36.0,1.0,18.0,1.0,5.0,2.0,12.0,0.0,2.0,0,13.0,12.0,0,0,1,2.0,5.0,0,3.0,1,2,1,1,0,0,1,1.0,1.0,1
1,39.0,1.0,38.0,1.0,2.0,2.0,17.0,0.0,2.0,1,0.0,7.0,0,0,1,2.0,5.0,0,3.0,1,2,0,1,1,1,1,1.0,0.0,0
0,43.0,1.0,54.0,1.0,4.0,2.0,13.0,1.0,2.0,1,12.0,6.0,0,0,0,2.0,2.0,1,2.0,1,2,1,1,1,0,2,1.0,1.0,1
1,44.0,1.0,52.0,2.0,4.0,2.0,13.0,1.0,2.0,1,12.0,5.0,0,0,0,2.0,3.0,0,3.0,1,1,1,0,0,0,2,1.0,0.0,1
0,45.0,1.0,42.0,2.0,4.0,2.0,18.0,1.0,2.0,0,6.0,6.0,0,0,1,2.0,4.0,1,1.0,1,2,0,1,1,0,3,1.0,0.0,0
0,46.0,1.0,22.0,2.0,1.0,2.0,18.0,1.0,2.0,0,0.0,6.0,0,0,0,2.0,2.0,1,2.0,1,0,1,1,1,0,3,1.0,1.0,0
0,50.0,1.0,21.0,1.0,5.0,2.0,19.0,1.0,2.0,0,3.0,4.0,1,0,0,2.0,5.0,0,3.0,1,1,0,1,1,0,1,1.0,1.0,1
0,56.0,1.0,30.0,1.0,4.0,2.0,17.0,1.0,2.0,1,8.0,6.0,0,0,1,2.0,5.0,0,3.0,1,1,1,1,1,0,3,1.0,0.0,1
0,61.0,1.0,39.0,2.0,4.0,2.0,15.0,0.0,2.0,0,3.0,6.0,0,0,0,2.0,4.0,0,3.0,1,0,0,1,1,0,3,1.0,1.0,1
0,65.0,1.0,31.0,1.0,1.0,2.0,15.0,0.0,2.0,1,4.0,5.0,0,0,1,2.0,4.0,0,3.0,1,1,0,0,0,0,3,1.0,0.0,1
0,68.0,1.0,37.0,2.0,1.0,2.0,19.0,1.0,2.0,1,2.0,4.0,0,0,1,2.0,3.0,1,2.0,1,1,1,0,1,0,3,0.0,0.0,0
0,71.0,1.0,27.0,2.0,4.0,2.0,15.0,0.0,2.0,1,0.0,6.0,0,0,0,2.0,4.0,0,3.0,1,1,0,0,0,1,2,1.0,1.0,1
1,75.0,1.0,37.0,2.0,4.0,2.0,18.0,0.0,2.0,1,2.0,6.0,0,0,1,2.0,4.0,0,3.0,1,0,0,1,1,1,3,1.0,1.0,1
1,80.0,1.0,31.0,1.0,1.0,2.0,18.0,0.0,2.0,1,16.0,11.0,1,0,1,2.0,4.0,0,3.0,1,2,1,1,1,0,1,1.0,1.0,1
0,87.0,1.0,19.0,2.0,5.0,2.0,12.0,0.0,2.0,0,0.0,7.0,0,0,0,2.0,5.0,0,3.0,0,2,1,1,1,0,1,1.0,1.0,0
0,92.0,1.0,60.0,1.0,8.0,2.0,15.0,0.0,2.0,1,0.0,9.0,0,0,1,2.0,2.0,1,1.0,1,0,0,1,1,0,2,1.0,1.0,1
1,95.0,1.0,27.0,1.0,1.0,2.0,18.0,0.0,2.0,0,12.0,12.0,1,0,1,2.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,1.0,1
0,96.0,1.0,26.0,1.0,1.0,2.0,20.0,0.0,2.0,1,0.0,9.0,1,0,0,2.0,5.0,0,3.0,1,0,1,1,1,0,0,0.0,0.0,1
0,103.0,1.0,26.0,2.0,5.0,2.0,19.0,0.0,1.0,1,0.0,3.0,1,1,1,2.0,5.0,0,3.0,1,2,1,1,1,0,0,0.0,1.0,0
1,106.0,1.0,47.0,2.0,1.0,2.0,15.0,0.0,2.0,1,8.0,9.0,0,0,1,2.0,4.0,0,3.0,1,2,0,1,0,0,1,1.0,1.0,0
1,108.0,1.0,41.0,1.0,1.0,2.0,17.0,0.0,1.0,1,12.0,12.0,1,0,1,2.0,1.0,0,3.0,1,2,0,1,1,0,0,0.0,1.0,1
1,109.0,1.0,32.0,1.0,1.0,2.0,17.0,0.0,2.0,1,16.0,12.0,0,0,1,2.0,4.0,0,3.0,1,2,0,1,0,0,1,0.0,0.0,1
0,114.0,1.0,20.0,1.0,5.0,2.0,17.0,1.0,2.0,0,14.0,12.0,1,0,0,2.0,4.0,0,3.0,1,0,0,1,1,1,1,1.0,1.0,1
1,115.0,1.0,46.0,2.0,1.0,2.0,17.0,1.0,2.0,1,1.0,12.0,1,0,1,2.0,3.0,1,3.0,1,0,0,1,0,1,1,1.0,0.0,0
0,118.0,1.0,32.0,2.0,4.0,2.0,15.0,1.0,2.0,1,15.0,12.0,0,0,1,2.0,4.0,1,3.0,1,0,0,1,0,1,2,1.0,1.0,0
0,119.0,1.0,38.0,1.0,4.0,2.0,15.0,1.0,2.0,1,3.0,3.0,0,0,0,2.0,5.0,0,3.0,1,0,0,1,0,0,2,1.0,0.0,0
0,121.0,1.0,36.0,1.0,1.0,2.0,18.0,1.0,2.0,1,4.0,12.0,0,0,0,2.0,5.0,0,3.0,1,1,0,1,1,1,1,0.0,1.0,1
1,123.0,1.0,62.0,2.0,8.0,2.0,12.0,0.0,2.0,1,3.0,6.0,0,0,1,2.0,1.0,1,1.0,1,0,0,1,1,1,1,1.0,1.0,1
1,129.0,1.0,37.0,2.0,4.0,2.0,17.0,1.0,2.0,1,0.0,9.0,0,0,0,2.0,5.0,0,3.0,1,0,0,1,1,0,2,1.0,0.0,0
0,130.0,1.0,36.0,1.0,1.0,2.0,17.0,1.0,2.0,1,0.0,9.0,0,0,0,2.0,5.0,0,3.0,1,1,0,1,1,0,2,1.0,1.0,1
1,133.0,1.0,43.0,1.0,1.0,2.0,20.0,0.0,2.0,1,0.0,9.0,0,0,1,2.0,3.0,1,2.0,1,1,0,1,1,0,1,1.0,0.0,1
0,138.0,1.0,32.0,1.0,1.0,2.0,19.0,1.0,2.0,1,4.0,8.0,1,0,1,2.0,4.0,0,3.0,1,2,0,1,1,0,2,0.0,1.0,1
0,139.0,1.0,30.0,2.0,4.0,2.0,19.0,1.0,2.0,1,0.0,9.0,1,0,1,2.0,4.0,0,3.0,1,0,0,1,0,0,1,0.0,1.0,1
1,141.0,1.0,38.0,1.0,1.0,2.0,15.0,0.0,2.0,0,30.0,12.0,0,1,1,2.0,3.0,1,2.0,1,2,1,1,1,0,0,1.0,0.0,1
1,152.0,1.0,36.0,2.0,1.0,2.0,20.0,1.0,2.0,1,0.0,9.0,0,0,1,2.0,4.0,0,3.0,1,1,0,1,1,0,1,1.0,0.0,0
0,153.0,1.0,34.0,2.0,7.0,2.0,20.0,1.0,2.0,1,0.0,9.0,0,0,1,2.0,5.0,0,3.0,1,1,0,1,1,0,0,1.0,1.0,1
0,157.0,1.0,45.0,2.0,7.0,2.0,19.0,0.0,2.0,1,5.0,6.0,0,0,1,2.0,4.0,0,3.0,1,1,0,1,1,0,1,1.0,0.0,0
1,162.0,1.0,38.0,2.0,4.0,2.0,17.0,0.0,2.0,0,0.0,9.0,0,1,0,2.0,5.0,0,3.0,1,0,0,1,1,0,3,1.0,1.0,1
1,173.0,1.0,18.0,1.0,1.0,2.0,20.0,0.0,2.0,0,6.0,9.0,1,0,0,3.0,5.0,0,3.0,1,2,0,1,1,0,1,0.0,1.0,0
0,178.0,1.0,29.0,2.0,4.0,2.0,15.0,1.0,2.0,0,2.0,1.0,0,0,1,3.0,4.0,0,3.0,1,0,0,0,1,0,3,1.0,0.0,0
1,180.0,1.0,46.0,1.0,1.0,2.0,15.0,1.0,2.0,1,1.0,5.0,0,0,1,3.0,4.0,0,3.0,1,0,1,1,1,0,1,1.0,0.0,1
0,185.0,1.0,36.0,2.0,4.0,2.0,19.0,1.0,2.0,1,4.0,7.0,0,0,0,2.0,5.0,0,3.0,1,1,1,0,1,0,3,0.0,1.0,0
1,186.0,1.0,36.0,1.0,1.0,2.0,19.0,1.0,2.0,1,10.0,6.0,0,0,0,2.0,5.0,0,3.0,1,0,0,0,1,0,2,0.0,0.0,1
1,189.0,1.0,33.0,2.0,1.0,2.0,20.0,1.0,2.0,1,15.0,10.0,1,0,1,2.0,3.0,0,3.0,1,1,1,0,1,0,1,0.0,1.0,0
1,190.0,1.0,38.0,1.0,1.0,2.0,20.0,1.0,2.0,1,10.0,9.0,1,0,1,2.0,5.0,0,3.0,1,1,1,0,1,0,1,0.0,0.0,1
1,193.0,1.0,41.0,2.0,1.0,2.0,19.0,1.0,2.0,1,13.0,9.0,0,0,0,2.0,4.0,1,2.0,1,1,0,1,1,0,1,1.0,1.0,1
0,195.0,1.0,35.0,1.0,1.0,2.0,19.0,1.0,2.0,1,0.0,9.0,0,0,0,2.0,5.0,0,3.0,1,0,0,0,1,0,1,1.0,0.0,1
1,199.0,1.0,31.0,2.0,4.0,2.0,18.0,1.0,2.0,1,0.0,6.0,0,0,1,2.0,4.0,0,3.0,1,0,1,1,1,0,2,1.0,1.0,1
1,200.0,1.0,31.0,1.0,4.0,2.0,18.0,1.0,2.0,1,14.0,9.0,0,0,1,2.0,5.0,0,3.0,1,1,0,0,1,0,2,1.0,0.0,1
0,206.0,1.0,33.0,2.0,1.0,2.0,20.0,1.0,2.0,1,8.0,9.0,0,0,0,2.0,5.0,0,3.0,1,1,0,1,1,0,1,0.0,1.0,1
1,211.0,1.0,37.0,1.0,4.0,2.0,17.0,1.0,2.0,1,2.0,3.0,0,0,0,2.0,4.0,0,3.0,1,1,0,1,1,0,2,1.0,1.0,1
0,212.0,1.0,34.0,2.0,7.0,2.0,17.0,1.0,2.0,1,0.0,5.0,0,0,0,2.0,5.0,0,3.0,1,0,0,0,0,0,2,1.0,0.0,1
0,226.0,1.0,52.0,1.0,4.0,2.0,16.0,1.0,2.0,1,2.0,9.0,0,0,0,3.0,3.0,1,3.0,1,2,0,1,1,1,2,1.0,1.0,1
0,230.0,1.0,39.0,1.0,1.0,2.0,17.0,0.0,2.0,1,0.0,9.0,0,0,0,3.0,5.0,0,3.0,1,2,0,1,1,1,1,1.0,1.0,1
0,252.0,1.0,25.0,1.0,4.0,2.0,16.0,0.0,2.0,1,0.0,6.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,1,2,1.0,1.0,0
0,257.0,1.0,26.0,1.0,1.0,2.0,16.0,0.0,2.0,1,2.0,9.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,1,1,1.0,0.0,0
0,264.0,1.0,50.0,1.0,8.0,2.0,14.0,0.0,2.0,1,0.0,9.0,0,0,0,3.0,3.0,1,2.0,1,0,0,1,1,1,1,1.0,1.0,1
0,274.0,1.0,37.0,1.0,4.0,2.0,15.0,0.0,2.0,1,1.0,12.0,0,0,1,3.0,4.0,0,3.0,1,0,0,1,1,1,2,1.0,1.0,1
0,309.0,1.0,47.0,2.0,7.0,2.0,16.0,1.0,2.0,1,0.0,3.0,1,0,1,3.0,3.0,0,3.0,1,0,0,0,0,1,1,1.0,0.0,0
1,312.0,1.0,60.0,2.0,8.0,2.0,15.0,0.0,2.0,1,8.0,10.0,0,0,1,3.0,3.0,1,3.0,1,0,0,0,1,0,2,0.0,0.0,0
0,1247.0,1.0,45.0,2.0,4.0,2.0,18.0,0.0,2.0,0,3.0,8.0,0,0,0,3.0,3.0,1,3.0,1,0,0,1,1,0,3,1.0,1.0,1
0,1251.0,1.0,53.0,2.0,4.0,2.0,15.0,0.0,2.0,1,2.0,5.0,1,0,0,2.0,2.0,1,2.0,1,0,0,0,0,0,1,1.0,0.0,0
0,1255.0,1.0,31.0,2.0,7.0,2.0,17.0,0.0,2.0,1,0.0,10.0,1,0,0,2.0,3.0,0,3.0,1,0,0,0,0,0,2,0.0,1.0,0
1,1259.0,1.0,31.0,2.0,1.0,2.0,19.0,0.0,2.0,1,14.0,12.0,0,0,0,2.0,4.0,0,3.0,1,2,1,1,1,0,1,0.0,1.0,0
1,1263.0,1.0,34.0,1.0,1.0,2.0,19.0,0.0,2.0,1,23.0,12.0,0,0,0,2.0,1.0,1,2.0,1,2,1,1,1,0,1,0.0,0.0,1
1,1280.0,1.0,35.0,2.0,7.0,2.0,19.0,1.0,2.0,1,8.0,9.0,0,0,1,2.0,4.0,0,3.0,1,1,0,0,0,0,2,1.0,0.0,0
0,1293.0,1.0,42.0,2.0,1.0,2.0,20.0,0.0,2.0,1,14.0,9.0,1,0,1,2.0,4.0,1,2.0,1,0,0,1,1,0,1,1.0,1.0,1
0,1298.0,1.0,29.0,1.0,1.0,2.0,16.0,1.0,2.0,1,2.0,10.0,1,0,1,2.0,4.0,0,3.0,1,2,0,1,1,0,1,1.0,1.0,1
1,1299.0,1.0,28.0,2.0,4.0,2.0,16.0,1.0,2.0,1,5.0,7.0,1,0,0,2.0,4.0,1,3.0,1,1,0,0,0,0,2,1.0,0.0,0
0,1305.0,1.0,35.0,2.0,1.0,2.0,18.0,0.0,2.0,1,0.0,9.0,0,0,1,2.0,3.0,0,2.0,1,1,0,0,1,0,1,1.0,0.0,1
0,1310.0,1.0,53.0,1.0,1.0,2.0,20.0,0.0,2.0,1,0.0,9.0,1,1,1,2.0,4.0,0,3.0,1,0,1,1,1,0,0,0.0,1.0,1
0,1312.0,1.0,18.0,2.0,1.0,2.0,14.0,0.0,2.0,0,11.0,4.0,0,0,0,2.0,5.0,0,3.0,1,1,1,1,1,0,1,1.0,1.0,0
1,1316.0,1.0,46.0,2.0,1.0,2.0,21.0,0.0,2.0,1,16.0,9.0,1,0,0,2.0,4.0,0,3.0,1,0,1,0,0,0,1,0.0,1.0,0
0,1329.0,1.0,40.0,2.0,4.0,2.0,22.0,1.0,2.0,1,0.0,7.0,1,0,1,2.0,4.0,0,3.0,1,0,0,1,1,0,2,0.0,0.0,1
1,1334.0,1.0,50.0,1.0,1.0,2.0,17.0,0.0,2.0,1,0.0,9.0,0,0,1,2.0,3.0,1,2.0,1,1,0,0,0,0,2,1.0,1.0,1
0,1345.0,1.0,35.0,2.0,1.0,2.0,19.0,0.0,2.0,1,0.0,9.0,1,0,0,2.0,4.0,0,3.0,1,1,0,1,1,0,1,1.0,1.0,1
1,1349.0,1.0,20.0,2.0,1.0,2.0,17.0,1.0,2.0,0,4.0,12.0,1,0,0,2.0,4.0,0,3.0,1,0,0,1,1,1,2,1.0,1.0,0
0,1361.0,1.0,17.0,1.0,1.0,2.0,17.0,0.0,2.0,0,0.0,0.0,0,0,0,2.0,3.0,0,1.0,1,0,0,1,1,1,1,1.0,1.0,1
0,1368.0,1.0,23.0,1.0,1.0,2.0,16.0,1.0,2.0,1,0.0,0.0,1,0,1,2.0,4.0,1,2.0,1,0,0,1,1,1,0,1.0,1.0,0
0,1370.0,1.0,18.0,2.0,1.0,2.0,21.0,1.0,2.0,0,11.0,2.0,1,0,0,2.0,5.0,0,3.0,1,0,1,0,1,0,3,0.0,1.0,0
1,1372.0,1.0,44.0,2.0,1.0,2.0,21.0,1.0,2.0,1,14.0,6.0,1,0,0,2.0,4.0,0,3.0,1,0,1,0,1,0,2,0.0,1.0,1
1,1375.0,1.0,53.0,1.0,1.0,2.0,21.0,0.0,2.0,1,16.0,9.0,1,0,0,2.0,3.0,0,2.0,1,1,1,0,1,0,1,0.0,1.0,0
0,1386.0,1.0,22.0,1.0,1.0,2.0,21.0,0.0,2.0,1,7.0,2.0,0,0,1,2.0,3.0,1,3.0,1,0,0,1,1,0,0,0.0,1.0,1
1,1390.0,1.0,23.0,1.0,5.0,2.0,22.0,0.0,2.0,0,1.0,8.0,1,0,0,2.0,5.0,0,3.0,1,1,1,1,1,0,0,0.0,0.0,1
