EUD01_01,EUD01_02,EUD01_03,EUD01_04,EUD01_05,EUD01_06,EUD01_07,EUD01_08,EUD01_09,EUD01_96,EUD01_97,EUD01_99,id,Generation,HH02,HH03,HH04,IN02,IN05,SI03_3_H,PB01_mod,S01_mod,SI06_mod,HLS02_mod,DHO01_mod,DEGURBA_mod,DHE01_mod,DHE02_mod,DHE03_mod,DHE04_mod,RA04_mod,VV10,res_stat_mod_1,arop_mod,RA03,VH01a,DO27_mod
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21212.0,1.0,51.0,2.0,1.0,8.0,154.0,11.0,1.0,1,0,0,1,3.0,5.0,0,3.0,0,0,2.0,1,,9.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21213.0,1.0,57.0,1.0,4.0,8.0,154.0,11.0,1.0,1,0,0,1,3.0,5.0,0,3.0,0,0,0.0,0,,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21214.0,1.0,42.0,1.0,1.0,8.0,154.0,17.0,1.0,1,0,0,1,3.0,4.0,1,3.0,0,0,0.0,0,,5.0,7.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21215.0,1.0,33.0,2.0,7.0,8.0,226.0,17.0,1.0,0,1,0,1,3.0,5.0,1,2.0,1,1,1.0,1,,5.0,3.0,0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21224.0,1.0,38.0,1.0,1.0,8.0,60.0,17.0,1.0,1,0,0,1,3.0,5.0,1,2.0,0,1,0.0,1,,7.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21225.0,1.0,43.0,2.0,7.0,8.0,154.0,18.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,11.0,11.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21231.0,1.0,23.0,2.0,5.0,8.0,71.0,18.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,0.0,1,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21235.0,1.0,48.0,2.0,4.0,8.0,154.0,15.0,1.0,0,0,0,0,2.0,5.0,0,3.0,0,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21239.0,1.0,45.0,2.0,4.0,8.0,154.0,12.0,1.0,0,0,0,0,2.0,5.0,0,3.0,1,0,0.0,1,,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21240.0,1.0,50.0,1.0,4.0,8.0,154.0,13.0,1.0,1,0,0,0,2.0,5.0,1,2.0,1,0,0.0,1,,7.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21242.0,1.0,28.0,2.0,1.0,8.0,154.0,16.0,2.0,0,0,1,0,2.0,5.0,0,3.0,1,0,0.0,1,,3.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21243.0,1.0,46.0,2.0,4.0,8.0,154.0,15.0,1.0,0,0,0,1,1.0,4.0,0,3.0,1,1,1.0,1,,10.0,14.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21259.0,1.0,32.0,2.0,4.0,8.0,154.0,14.0,1.0,0,0,0,1,1.0,4.0,0,3.0,1,0,1.0,1,,10.0,8.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21265.0,1.0,36.0,2.0,4.0,8.0,154.0,19.0,1.0,1,0,0,1,1.0,5.0,0,3.0,1,1,1.0,1,,7.0,12.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21270.0,1.0,41.0,2.0,1.0,8.0,154.0,18.0,1.0,1,0,0,1,1.0,5.0,0,3.0,1,1,1.0,1,,8.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21273.0,1.0,40.0,2.0,1.0,8.0,154.0,15.0,1.0,0,0,0,1,1.0,4.0,0,3.0,1,0,1.0,0,,6.0,21.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21278.0,1.0,68.0,1.0,1.0,8.0,60.0,16.0,1.0,0,0,0,0,3.0,3.0,1,2.0,1,0,0.0,1,,9.0,10.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21279.0,1.0,55.0,2.0,1.0,8.0,60.0,16.0,1.0,0,1,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,6.0,3.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21282.0,1.0,35.0,1.0,1.0,8.0,33.0,19.0,0.0,0,0,0,1,3.0,5.0,0,3.0,0,0,0.0,1,,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21283.0,1.0,34.0,1.0,1.0,8.0,33.0,19.0,1.0,0,1,0,1,3.0,5.0,0,3.0,0,0,0.0,1,,4.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21284.0,1.0,50.0,1.0,4.0,8.0,33.0,15.0,1.0,0,1,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21286.0,1.0,27.0,1.0,1.0,8.0,33.0,19.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,6.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21287.0,1.0,21.0,2.0,1.0,8.0,33.0,19.0,1.0,1,1,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21288.0,1.0,39.0,1.0,4.0,8.0,33.0,12.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21289.0,1.0,34.0,1.0,4.0,8.0,33.0,12.0,1.0,0,0,0,1,3.0,4.0,0,3.0,1,0,0.0,0,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21291.0,1.0,34.0,1.0,1.0,8.0,100.0,17.0,2.0,1,0,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,7.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21302.0,1.0,23.0,2.0,4.0,8.0,154.0,15.0,1.0,0,0,1,1,3.0,5.0,0,3.0,1,0,0.0,0,,8.0,4.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21303.0,1.0,28.0,1.0,5.0,8.0,154.0,15.0,1.0,0,0,1,1,3.0,5.0,0,3.0,1,0,1.0,0,,8.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21307.0,1.0,35.0,1.0,1.0,8.0,154.0,22.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,8.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21308.0,1.0,34.0,2.0,1.0,8.0,154.0,22.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,0,1.0,1,,8.0,6.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21313.0,1.0,45.0,2.0,4.0,8.0,60.0,14.0,1.0,1,0,0,1,3.0,3.0,0,2.0,1,0,1.0,1,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21314.0,1.0,24.0,1.0,5.0,8.0,60.0,14.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,10.0,6.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21317.0,1.0,40.0,1.0,1.0,8.0,226.0,19.0,1.0,0,1,0,1,3.0,5.0,0,3.0,1,0,2.0,0,,5.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21318.0,1.0,30.0,2.0,5.0,8.0,117.0,17.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21319.0,1.0,28.0,2.0,1.0,8.0,117.0,17.0,1.0,0,1,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21322.0,1.0,38.0,2.0,1.0,8.0,154.0,20.0,1.0,0,1,0,1,3.0,5.0,0,3.0,1,1,0.0,0,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21324.0,1.0,45.0,1.0,4.0,8.0,77.0,16.0,1.0,1,0,0,0,3.0,4.0,0,2.0,1,0,1.0,0,,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21325.0,1.0,37.0,2.0,4.0,8.0,77.0,16.0,1.0,1,0,0,0,3.0,5.0,0,3.0,1,0,1.0,0,,9.0,5.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21332.0,1.0,40.0,2.0,4.0,8.0,154.0,17.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21335.0,1.0,34.0,2.0,4.0,8.0,154.0,20.0,1.0,1,0,0,0,3.0,5.0,0,3.0,1,0,0.0,1,,5.0,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21336.0,1.0,40.0,1.0,2.0,8.0,154.0,20.0,1.0,1,0,0,0,3.0,4.0,0,3.0,1,0,1.0,1,,7.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21350.0,1.0,41.0,2.0,5.0,8.0,71.0,17.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,1,1.0,1,,3.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21354.0,1.0,47.0,2.0,1.0,8.0,154.0,21.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,0,1.0,1,,9.0,4.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21364.0,1.0,27.0,2.0,4.0,8.0,154.0,22.0,1.0,1,0,0,1,3.0,5.0,0,3.0,0,0,2.0,0,,8.0,4.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21368.0,1.0,32.0,2.0,4.0,8.0,154.0,16.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,5.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21369.0,1.0,31.0,1.0,1.0,8.0,154.0,16.0,1.0,0,1,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21373.0,1.0,35.0,2.0,2.0,8.0,154.0,17.0,1.0,1,0,0,1,3.0,5.0,0,3.0,0,0,0.0,0,,7.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21374.0,1.0,50.0,1.0,4.0,8.0,154.0,17.0,1.0,1,0,0,1,3.0,5.0,0,3.0,0,0,1.0,0,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21382.0,1.0,41.0,2.0,4.0,8.0,203.0,17.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,1.0,0,,3.0,4.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21383.0,1.0,40.0,1.0,1.0,8.0,203.0,17.0,1.0,0,1,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,5.0,4.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21386.0,1.0,44.0,2.0,4.0,8.0,154.0,19.0,1.0,1,1,0,0,3.0,5.0,0,3.0,1,0,0.0,1,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21400.0,1.0,38.0,1.0,1.0,8.0,154.0,18.0,2.0,1,0,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,7.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21401.0,1.0,35.0,2.0,1.0,8.0,154.0,18.0,2.0,1,1,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,8.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21416.0,1.0,36.0,2.0,1.0,8.0,33.0,18.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21417.0,1.0,40.0,1.0,1.0,8.0,33.0,18.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,3.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21422.0,1.0,29.0,2.0,4.0,8.0,33.0,20.0,1.0,1,1,1,0,3.0,5.0,0,3.0,0,0,0.0,1,,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21425.0,1.0,46.0,1.0,5.0,8.0,154.0,20.0,1.0,1,0,1,0,3.0,5.0,0,3.0,1,0,0.0,1,,3.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21426.0,1.0,42.0,2.0,4.0,8.0,154.0,20.0,1.0,1,0,1,0,3.0,5.0,0,3.0,1,0,1.0,1,,5.0,2.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21436.0,1.0,43.0,2.0,4.0,8.0,154.0,14.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,1,0.0,1,,9.0,14.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21439.0,1.0,31.0,2.0,7.0,8.0,154.0,19.0,1.0,1,1,0,1,3.0,5.0,0,3.0,1,0,1.0,1,,4.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21444.0,1.0,43.0,2.0,4.0,8.0,154.0,15.0,2.0,1,0,0,0,1.0,5.0,0,3.0,1,0,0.0,1,,11.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21449.0,2.0,30.0,2.0,1.0,8.0,28.0,19.0,1.0,1,1,0,1,1.0,5.0,0,3.0,1,0,1.0,1,,7.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21453.0,1.0,46.0,1.0,4.0,8.0,154.0,15.0,1.0,0,0,1,0,1.0,5.0,0,3.0,1,0,0.0,1,,6.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21460.0,1.0,30.0,2.0,4.0,8.0,154.0,15.0,1.0,1,1,0,0,1.0,5.0,0,3.0,1,0,1.0,1,,7.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21465.0,1.0,42.0,1.0,1.0,8.0,154.0,17.0,1.0,1,1,0,1,1.0,5.0,0,3.0,1,0,0.0,1,,7.0,1.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21466.0,1.0,41.0,2.0,4.0,8.0,154.0,17.0,1.0,1,1,0,1,1.0,5.0,0,3.0,1,0,0.0,1,,6.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21471.0,2.0,17.0,1.0,5.0,8.0,14.0,12.0,1.0,0,0,0,0,1.0,5.0,0,3.0,1,0,0.0,1,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21474.0,2.0,36.0,2.0,4.0,8.0,28.0,3.0,0.0,0,0,0,0,1.0,5.0,0,3.0,1,0,2.0,1,,10.0,34.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21475.0,1.0,28.0,1.0,2.0,3.0,143.0,15.0,2.0,1,0,0,1,3.0,4.0,0,3.0,1,1,0.0,0,,6.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21482.0,1.0,39.0,1.0,1.0,3.0,143.0,16.0,2.0,1,0,0,1,1.0,5.0,0,3.0,1,0,1.0,0,,9.0,10.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21486.0,1.0,21.0,1.0,1.0,3.0,206.0,17.0,2.0,0,0,0,1,1.0,5.0,0,3.0,1,0,2.0,0,,9.0,10.0,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21510.0,1.0,23.0,1.0,1.0,3.0,143.0,14.0,2.0,1,0,0,1,1.0,5.0,0,3.0,1,0,1.0,0,,9.0,10.0,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21516.0,1.0,18.0,1.0,1.0,3.0,143.0,16.0,2.0,0,0,0,1,1.0,5.0,0,3.0,1,0,2.0,0,,9.0,10.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21541.0,1.0,36.0,1.0,1.0,3.0,143.0,11.0,2.0,1,0,0,1,3.0,4.0,0,3.0,1,0,0.0,0,,9.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21549.0,1.0,30.0,1.0,1.0,3.0,82.0,16.0,2.0,1,0,0,1,3.0,4.0,0,3.0,1,0,0.0,0,,9.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21550.0,1.0,39.0,1.0,1.0,3.0,82.0,16.0,2.0,1,0,0,0,3.0,4.0,0,3.0,1,0,0.0,0,,7.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21554.0,1.0,29.0,1.0,1.0,3.0,82.0,10.0,2.0,1,0,0,0,3.0,4.0,0,3.0,1,1,0.0,0,,9.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21555.0,1.0,18.0,2.0,4.0,3.0,82.0,10.0,2.0,1,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,7.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21564.0,1.0,35.0,1.0,1.0,3.0,143.0,13.0,2.0,1,0,0,1,3.0,4.0,0,3.0,1,1,2.0,0,,9.0,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21567.0,1.0,45.0,1.0,1.0,3.0,82.0,12.0,2.0,1,0,0,1,3.0,3.0,0,3.0,1,0,2.0,0,,6.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21568.0,1.0,27.0,1.0,4.0,3.0,143.0,10.0,2.0,0,0,0,0,3.0,5.0,0,3.0,0,0,2.0,0,,11.0,2.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21569.0,1.0,23.0,1.0,4.0,3.0,143.0,10.0,2.0,0,0,0,0,3.0,5.0,0,3.0,0,0,1.0,0,,10.0,3.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21585.0,1.0,36.0,1.0,2.0,3.0,82.0,13.0,0.0,1,0,0,1,3.0,4.0,0,3.0,1,0,0.0,0,,12.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21586.0,1.0,39.0,2.0,1.0,3.0,206.0,13.0,0.0,1,0,0,1,3.0,4.0,0,3.0,1,0,2.0,0,,9.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21589.0,1.0,45.0,1.0,1.0,3.0,143.0,12.0,0.0,1,0,0,1,3.0,4.0,0,3.0,0,0,0.0,0,,10.0,2.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21590.0,1.0,29.0,1.0,4.0,3.0,192.0,10.0,2.0,1,0,0,0,3.0,4.0,0,3.0,0,0,2.0,0,,8.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21594.0,1.0,35.0,1.0,2.0,3.0,82.0,15.0,2.0,1,0,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,6.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21596.0,1.0,43.0,2.0,2.0,3.0,31.0,14.0,2.0,1,0,0,0,3.0,4.0,0,3.0,1,0,1.0,0,,10.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21599.0,1.0,34.0,1.0,1.0,3.0,192.0,9.0,1.0,0,0,0,0,3.0,4.0,0,3.0,0,0,2.0,0,,9.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21600.0,1.0,27.0,1.0,2.0,3.0,31.0,15.0,2.0,1,0,0,1,3.0,4.0,0,3.0,1,0,0.0,1,,9.0,5.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21603.0,1.0,38.0,1.0,2.0,3.0,82.0,13.0,2.0,1,0,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,10.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21606.0,1.0,36.0,1.0,1.0,3.0,82.0,10.0,2.0,1,0,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,9.0,2.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21607.0,1.0,38.0,2.0,1.0,3.0,206.0,11.0,2.0,0,0,0,1,3.0,3.0,0,3.0,1,0,1.0,0,,10.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21620.0,1.0,33.0,1.0,2.0,3.0,143.0,12.0,2.0,1,0,0,0,2.0,5.0,0,3.0,0,0,1.0,0,,3.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21628.0,1.0,22.0,2.0,4.0,3.0,143.0,10.0,2.0,0,1,0,0,2.0,5.0,0,3.0,1,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21634.0,1.0,40.0,2.0,1.0,3.0,82.0,17.0,2.0,0,0,0,0,2.0,5.0,0,3.0,1,0,0.0,0,,5.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21637.0,1.0,18.0,2.0,5.0,3.0,143.0,10.0,2.0,0,0,0,1,2.0,5.0,0,3.0,1,0,0.0,0,,7.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21643.0,1.0,33.0,2.0,4.0,3.0,206.0,1.0,2.0,1,0,0,0,2.0,4.0,0,3.0,1,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21657.0,1.0,28.0,1.0,1.0,3.0,82.0,17.0,0.0,0,1,0,1,1.0,4.0,0,3.0,1,0,0.0,0,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21659.0,1.0,30.0,1.0,1.0,3.0,143.0,15.0,2.0,0,1,0,1,1.0,4.0,0,3.0,1,0,0.0,0,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21663.0,1.0,28.0,1.0,1.0,3.0,82.0,15.0,2.0,0,1,0,1,1.0,4.0,0,3.0,1,0,0.0,0,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21665.0,1.0,24.0,1.0,1.0,3.0,143.0,17.0,2.0,0,1,0,1,1.0,4.0,0,3.0,1,0,0.0,0,,6.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21666.0,1.0,25.0,1.0,1.0,3.0,143.0,17.0,2.0,0,1,0,1,1.0,4.0,0,3.0,1,0,1.0,0,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21672.0,1.0,29.0,1.0,1.0,3.0,143.0,17.0,2.0,0,1,0,1,1.0,4.0,0,3.0,1,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21677.0,1.0,30.0,1.0,2.0,3.0,82.0,15.0,2.0,1,1,0,1,1.0,4.0,0,3.0,1,0,0.0,0,,3.0,0.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21680.0,1.0,38.0,1.0,1.0,3.0,143.0,13.0,2.0,1,0,0,0,3.0,5.0,0,3.0,1,0,2.0,0,,9.0,12.0,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21681.0,1.0,30.0,2.0,7.0,3.0,143.0,13.0,2.0,1,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,9.0,2.0,0
